,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,emoji_count
642,1589190422446080000,1589189227790897152,2022-11-06 17:38:17 Malay Peninsula Standard Time,2022-11-06,17:38:17,800,55118669,philstarnews,Philstar.com,,president marcos jr likes to talk about climate change saying it is one of the governments priorities but for climate and environment groups such as greenpeace philippines none of his rhetoric has translated into meaningful action so far cop https t co rhgsmc gjl,en,[],['https://www.philstar.com/headlines/climate-and-environment/2022/10/09/2215219/first-100-days-marcos-talks-climate-change-action-still-back-burner'],[],2,2,7,"('', 0)",[],https://twitter.com/PhilstarNews/status/1589190422446080000,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
643,1589189718843199488,1589189227790897152,2022-11-06 17:35:29 Malay Peninsula Standard Time,2022-11-06,17:35:29,800,55118669,philstarnews,Philstar.com,,what does cop matter for filipinos ivan enrile of ibon international says the climate summit is important because climate change is amplifying disasters and development concerns such as rising costs of commodities and unemployment https t co pz phmtdei,en,[],['https://www.philstar.com/headlines/climate-and-environment/2022/11/06/2221924/delivery-climate-cash-rapid-emission-cuts-could-make-or-break-cop27-filipino-campaigners'],[],2,1,3,"('', 0)",[],https://twitter.com/PhilstarNews/status/1589189718843199488,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
644,1589186649724157952,1589186649724157952,2022-11-06 17:23:17 Malay Peninsula Standard Time,2022-11-06,17:23:17,800,475143538,acrundp,Alissar CHAKER😷អាលីហ្សា ឆាកឃឺ,, launched the new human climate horizons platform which provides hyperlocal insights for more than regions worldwide on the potential human costs of climate change through the end of st century https t co s vaw ckd ,en,['undp'],['https://horizons.hdr.undp.org/'],[],0,5,8,"('', 0)",[],https://twitter.com/ACRundp/status/1589186649724157952,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
645,1589172775469846528,1589172775469846528,2022-11-06 16:28:09 Malay Peninsula Standard Time,2022-11-06,16:28:09,800,142561485,jeegeronimo,Jee Y. Geronimo,,today at pm is the opening ceremony of cop follow rappler s coverage here live updates un climate change conference cop in egypt https t co cen if r,en,[],['https://www.rappler.com/world/global-affairs/updates-cop27-egypt-2022/'],[],1,1,2,"('', 0)",[],https://twitter.com/jeegeronimo/status/1589172775469846528,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
646,1589167161301291009,1588894562608508928,2022-11-06 16:05:51 Malay Peninsula Standard Time,2022-11-06,16:05:51,800,145788647,giannisperanza1,Gianni Speranza,, depends on how you see it all aggregated passenger car based traffic is definitely mega polluting and their contribution to climate change is very relevant because each pollutes dependent on technology and more importantly they are so many ,en,"['keewa', 'sonchic0', 'greenpeaceuk', 'schiphol', 'greenpeacenl', 'nlrebellion']",[],[],1,0,0,"('', 0)",[],https://twitter.com/GianniSperanza1/status/1589167161301291009,False,,0,,,"16.16667,107.83333,500km",,,,,"[{'screen_name': 'keewa', 'name': 'keewa', 'id': '27053333'}, {'screen_name': 'SonChic0', 'name': 'Chico', 'id': '704471570643873792'}, {'screen_name': 'GreenpeaceUK', 'name': 'Greenpeace UK', 'id': '4012161'}, {'screen_name': 'Schiphol', 'name': 'Schiphol', 'id': '8279892'}, {'screen_name': 'GreenpeaceNL', 'name': 'Greenpeace Nederland', 'id': '4011381'}, {'screen_name': 'NLRebellion', 'name': 'Extinction Rebellion Nederland', 'id': '1063710115189133312'}]",,,,,0
647,1589165366722596865,1589165366722596865,2022-11-06 15:58:43 Malay Peninsula Standard Time,2022-11-06,15:58:43,800,3073807656,ppa_newsphoto,Pacific Press Agency,,philippines asia wide biking events against climate change held in manila by edd castro pacific press climatestrike cop bikeph egyptclimatechangesummit https t co znpdrc ak ,en,[],[],['https://pbs.twimg.com/media/Fg3ZKiUakAAdOvZ.jpg'],0,3,3,"('', 0)",[],https://twitter.com/PPA_NewsPhoto/status/1589165366722596865,False,,1,https://pbs.twimg.com/media/Fg3ZKiUakAAdOvZ.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
648,1589163454145134592,1589163454145134592,2022-11-06 15:51:07 Malay Peninsula Standard Time,2022-11-06,15:51:07,800,961507434085867520,onepofficial,OnepOfficial,, cop cop egypt cop netzeroemissions carbonneutrality climatechange https t co qmeq dzlrq,en,[],[],['https://pbs.twimg.com/media/Fg3XvEuUYAAZapj.jpg'],0,4,2,"('', 0)",[],https://twitter.com/OnepOfficial/status/1589163454145134592,False,,1,https://pbs.twimg.com/media/Fg3XvEuUYAAZapj.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
649,1589157225666383872,1589157225666383872,2022-11-06 15:26:22 Malay Peninsula Standard Time,2022-11-06,15:26:22,800,81783530,soilfertilizer,sootin claimon,,experts say climate change accelerating conflicts in africa https t co hca b prvj,en,[],['http://sootinclaimon.com/2022/11/06/experts-say-climate-change-accelerating-conflicts-in-africa/'],[],0,0,0,"('', 0)",[],https://twitter.com/SoilFertilizer/status/1589157225666383872,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
650,1589157222424125440,1589157222424125440,2022-11-06 15:26:21 Malay Peninsula Standard Time,2022-11-06,15:26:21,800,69178458,soclaimon,sootin claimon,,experts say climate change accelerating conflicts in africa https t co sx amxwi ,en,[],['http://sootinclaimon.com/2022/11/06/experts-say-climate-change-accelerating-conflicts-in-africa/'],[],0,0,0,"('', 0)",[],https://twitter.com/SoClaimon/status/1589157222424125440,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
651,1589150692698193921,1589150692698193921,2022-11-06 15:00:24 Malay Peninsula Standard Time,2022-11-06,15:00:24,800,68911475,adb_hq,Asian Development Bank,,climate change is the critical issue of our lifetime at cop adb will focus on scaling up solutions and mobilizing financing for climate adaptation in asia and the pacific https t co suhvjcinqx https t co uewepm uer,en,[],['http://ow.ly/XygW50Lu33Q'],[],0,3,11,"('', 0)",[],https://twitter.com/ADB_HQ/status/1589150692698193921,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1589149394598862850/pu/img/TWYXdr1jXWMC9j0d.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
652,1589146814917263360,1589146814917263360,2022-11-06 14:45:00 Malay Peninsula Standard Time,2022-11-06,14:45:00,800,15375209,manilabulletin,Manila Bulletin News,,british prime minister rishi sunak will urge world leaders to move further and faster in transitioning away from damaging fossil fuels in a speech monday to the cop climate change summit in egypt his office said https t co jgx dhexf ,en,[],['https://mb.com.ph/2022/11/06/sunak-to-urge-world-leaders-to-go-further-faster-on-climate-emergency/'],[],0,1,1,"('', 0)",[],https://twitter.com/manilabulletin/status/1589146814917263360,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
653,1589141203575939072,1589141203575939072,2022-11-06 14:22:42 Malay Peninsula Standard Time,2022-11-06,14:22:42,800,1103843751007404032,mbseppedrajas,Joseph Pedrajas,,ph says world at critical juncture in fight vs climate change https t co nvslfnswfm,en,[],['https://mb.com.ph/2022/11/05/ph-says-world-at-critical-juncture-in-fight-vs-climate-change/'],[],0,0,0,"('', 0)",[],https://twitter.com/mbseppedrajas/status/1589141203575939072,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
654,1589135596190330880,1589135596190330880,2022-11-06 14:00:25 Malay Peninsula Standard Time,2022-11-06,14:00:25,800,1485149692652847107,yacap_ncr,YACAP NCR,,as we prepare for cop this month let us remember those who are affected most and will continue to be affected most by climate change unless we take action now https t co d ftvgd vp,en,[],[],"['https://pbs.twimg.com/media/Fg28dkAaAAEkTXa.jpg', 'https://pbs.twimg.com/media/Fg283CtaMAEZNyL.jpg', 'https://pbs.twimg.com/media/Fg287MraYAAk7x_.jpg', 'https://pbs.twimg.com/media/Fg28-EJaYAUWB_x.jpg']",2,12,16,"('', 0)",[],https://twitter.com/yacap_ncr/status/1589135596190330880,False,,1,https://pbs.twimg.com/media/Fg28dkAaAAEkTXa.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
655,1589134254960963585,1589134254960963585,2022-11-06 13:55:05 Malay Peninsula Standard Time,2022-11-06,13:55:05,800,1565548596535214080,themetaeye18,zifirka cv,,the impact of climate change and what crypto can do about it btc bnb bsc binance crypto cryptocurrency blockchain nft nfts cryptopedia defi,en,[],[],[],0,0,6,"('', 0)",[],https://twitter.com/themetaeye18/status/1589134254960963585,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
656,1589133342880202754,1588453255247716353,2022-11-06 13:51:28 Malay Peninsula Standard Time,2022-11-06,13:51:28,800,1185387494851788801,falterkent,Kent_Falter,, trusworthiness of the current admin and economy these two are also things tourists and businesses look into idagdag mo pa ang climate change and related matters maganda nga dito pero baka volatile naman so i guess di madaling ibenta plus mas rich ang kultura sa iba ,en,['patrickrepublic'],[],[],0,0,4,"('', 0)",[],https://twitter.com/FalterKent/status/1589133342880202754,False,,0,,,"16.16667,107.83333,500km",,,,,"[{'screen_name': 'PatrickRepublic', 'name': 'Patrick Mansujeto', 'id': '512931911'}]",,,,,0
657,1589129093064560640,1589129093064560640,2022-11-06 13:34:35 Malay Peninsula Standard Time,2022-11-06,13:34:35,800,1338085675,paulgambles2,Paul Gambles,,labour without energy is a corpse capital without energy is a sculpture corollorary to the neoclassical belief in limited linear impacts on life from all any climate changes is the idea that life can continue as normal without energy https t co ntdljwjuod,en,['profstevekeen'],['https://profstevekeen.substack.com/p/friede-gard-prize-lecture-05-energy'],[],1,7,16,"('', 0)",[],https://twitter.com/PaulGambles2/status/1589129093064560640,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
658,1589118923328618496,1589118923328618496,2022-11-06 12:54:10 Malay Peninsula Standard Time,2022-11-06,12:54:10,800,2224440529,jiggysevilla,Jiggy Sevilla,,hundreds join cycling event to address climate change https t co yzzcouxji via ,en,['abscbnnews'],['https://news.abs-cbn.com/news/11/06/22/hundreds-join-cycling-event-to-address-climate-change/?utm_campaign=sharedpost'],[],0,0,0,"('', 0)",[],https://twitter.com/JiggySevilla/status/1589118923328618496,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
659,1589112842699112448,1589112842699112448,2022-11-06 12:30:00 Malay Peninsula Standard Time,2022-11-06,12:30:00,800,68911475,adb_hq,Asian Development Bank,,with billions invested our green projects help improve lives and fight climate change across the from st lucia to the philippines from romania to uganda and beyond watch our video share and help us spread the word investingforagreenerworld cop https t co sxqtcleicq,en,[],[],[],1,3,10,"('', 0)",[],https://twitter.com/ADB_HQ/status/1589112842699112448,False,,1,https://pbs.twimg.com/amplify_video_thumb/1587463549026447360/img/-A7redu4D-9BKabr.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
660,1589105403215872005,1589105403215872005,2022-11-06 12:00:26 Malay Peninsula Standard Time,2022-11-06,12:00:26,800,4736076448,canadainlaos,Canada in Laos,, dyk that the cop is starting today it will be held from to nov in egypt vulnerable populations will be disproportionately affected by climate change encourages all actors to enhance their efforts to establish climate resilient societies savetheplanet https t co joidw a,en,[],[],['https://pbs.twimg.com/media/Fg2i8ZiXoAAEK1t.jpg'],0,1,4,"('', 0)",[],https://twitter.com/CanadainLaos/status/1589105403215872005,False,,1,https://pbs.twimg.com/media/Fg2i8ZiXoAAEK1t.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
661,1589101725717532674,1589101516584939521,2022-11-06 11:45:50 Malay Peninsula Standard Time,2022-11-06,11:45:50,800,15872418,abscbnnews,ABS-CBN News,, the cyclists called on governments of rich industrialized countries to deliver immediate climate reparations for developing countries that are bearing the brunt of climate change via read https t co ffncskggly https t co yeidei ai,en,"['demayomark', 'demayomark']",['https://news.abs-cbn.com/news/11/06/22/hundreds-join-cycling-event-to-address-climate-change'],"['https://pbs.twimg.com/media/Fg2fiQ4aEAIWwHi.jpg', 'https://pbs.twimg.com/media/Fg2fiQ1agAEcxFB.jpg', 'https://pbs.twimg.com/media/Fg2fiQ0aEAIvYm7.jpg']",0,1,9,"('', 0)",[],https://twitter.com/ABSCBNNews/status/1589101725717532674,False,,1,https://pbs.twimg.com/media/Fg2fiQ4aEAIWwHi.jpg,,"16.16667,107.83333,500km",,,,,"[{'screen_name': 'DemayoMark', 'name': 'Mark Demayo', 'id': '611564436'}]",,,,,0
662,1589101516584939521,1589101516584939521,2022-11-06 11:45:00 Malay Peninsula Standard Time,2022-11-06,11:45:00,800,15872418,abscbnnews,ABS-CBN News,,look cyclists join climate campaigners in a coordinated bike ride in quezon city on november in time with other bike actions in nine countries across asia as the climate change conference conference of parties cop opens in egypt via https t co tdalckp p ,en,['demayomark'],[],"['https://pbs.twimg.com/media/Fg2OY2vacAIgppe.jpg', 'https://pbs.twimg.com/media/Fg2OZ_uakAAc8i2.jpg', 'https://pbs.twimg.com/media/Fg2ObGUaEAE_s_6.jpg', 'https://pbs.twimg.com/media/Fg2OcETakAAGcZs.jpg']",6,13,78,"('', 0)",[],https://twitter.com/ABSCBNNews/status/1589101516584939521,False,,1,https://pbs.twimg.com/media/Fg2OY2vacAIgppe.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
663,1589095016030294016,1589095016030294016,2022-11-06 11:19:10 Malay Peninsula Standard Time,2022-11-06,11:19:10,800,78010122,westphilia,Samuel West Stewart,,the lancet seems to think statistics are something other people use to make an argument yet with shoddy work the un cop begins to bore the human race into an economic contagion with new harmful global climate change policies https t co djnbcqjgrq,en,[],['https://www.wsj.com/articles/the-lancets-heat-death-deception-united-nations-cop-27-cold-study-population-growth-technology-energy-climate-11667580996'],[],0,0,0,"('', 0)",[],https://twitter.com/Westphilia/status/1589095016030294016,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
664,1589091488323219456,1589091488323219456,2022-11-06 11:05:09 Malay Peninsula Standard Time,2022-11-06,11:05:09,800,3240494322,caritas_phl,Caritas Philippines,,hundreds join cycling event to address climate change https t co breydqhxkl via ,en,['abscbnnews'],['https://news.abs-cbn.com/news/11/06/22/hundreds-join-cycling-event-to-address-climate-change/?utm_campaign=sharedpost'],[],0,0,0,"('', 0)",[],https://twitter.com/Caritas_PHL/status/1589091488323219456,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
665,1589090216647790596,1589090216647790596,2022-11-06 11:00:06 Malay Peninsula Standard Time,2022-11-06,11:00:06,800,68911475,adb_hq,Asian Development Bank,,the global community must come together to address the worsening impacts of climate change time has run out says adb climate envoy warren evans learn how we plan to scale up adaptation and mobilize access to climate financing at cop https t co d tpodfzbf https t co lnb wmna ,en,[],['http://ow.ly/can250LtXIt'],[],1,1,3,"('', 0)",[],https://twitter.com/ADB_HQ/status/1589090216647790596,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1589088983262298114/pu/img/hQ_nA0p1A9szSjra.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
666,1589086417203904516,1589086417203904516,2022-11-06 10:45:00 Malay Peninsula Standard Time,2022-11-06,10:45:00,800,15872418,abscbnnews,ABS-CBN News,,hundreds join cycling event to address climate change https t co ffncskfiwq,en,[],['https://news.abs-cbn.com/news/11/06/22/hundreds-join-cycling-event-to-address-climate-change'],[],2,4,18,"('', 0)",[],https://twitter.com/ABSCBNNews/status/1589086417203904516,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
667,1589067260584685568,1589067250426077184,2022-11-06 09:28:53 Malay Peninsula Standard Time,2022-11-06,09:28:53,800,3794682452,whowpro,World Health Organization (WHO) Western Pacific,, and have partnered to assess the hazard and vulnerability of healthcare facilities the first of its kind in the western pacific region https t co j zxhor w whoimpact climatechange cop https t co fx qvizhng,en,"['mohfiji', 'who', 'koicafiji']",['https://bit.ly/3t1AsGC'],['https://pbs.twimg.com/media/Fg2AGdAakAALKpc.jpg'],0,4,9,"('', 0)",[],https://twitter.com/WHOWPRO/status/1589067260584685568,False,,1,https://pbs.twimg.com/media/Fg2AGdAakAALKpc.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
668,1589067250426077184,1589067250426077184,2022-11-06 09:28:50 Malay Peninsula Standard Time,2022-11-06,09:28:50,800,3794682452,whowpro,World Health Organization (WHO) Western Pacific,, is proud to be working alongside and to strengthen their health facilities resilience to the impacts of climatechange https t co lkm u ar,en,"['who', 'mohfiji', 'koicafiji']",[],['https://pbs.twimg.com/media/Fg1_wC_aUAAycfe.jpg'],2,9,39,"('', 0)",[],https://twitter.com/WHOWPRO/status/1589067250426077184,False,,1,https://pbs.twimg.com/media/Fg1_wC_aUAAycfe.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
669,1589052628906151936,1589052628906151936,2022-11-06 08:30:44 Malay Peninsula Standard Time,2022-11-06,08:30:44,800,1309348784330031104,cnc_tribunephl,Concept News Central,,the government vows to step on the gas literally in prodding developed countries to fulfill their climate change commitments as the philippines continues to suffer the worst effects of weather disturbances that had become more destructive over the years https t co p rco q,en,[],['https://tribune.net.ph/2022/11/06/phl-pushes-rich-on-cop-pledges/'],[],0,0,0,"('', 0)",[],https://twitter.com/cnc_tribunephl/status/1589052628906151936,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
670,1589052618168762369,1589052618168762369,2022-11-06 08:30:41 Malay Peninsula Standard Time,2022-11-06,08:30:41,800,1005738156665106433,tribunephl,Daily Tribune,,the government vows to step on the gas literally in prodding developed countries to fulfill their climate change commitments as the philippines continues to suffer the worst effects of weather disturbances that had become more destructive over the years https t co lr candwna,en,[],['https://tribune.net.ph/2022/11/06/phl-pushes-rich-on-cop-pledges/'],[],0,0,0,"('', 0)",[],https://twitter.com/tribunephl/status/1589052618168762369,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
671,1589051825805983746,1588876323640037376,2022-11-06 08:27:33 Malay Peninsula Standard Time,2022-11-06,08:27:33,800,847846064493285376,cowboy__ray,Ray Mansfield,, it is not healed or healing we just moved onto climate change as people lost interest in acid rain once they realized it was bullshit ,en,"['l33tn4m3', 'bjornlomborg']",[],[],1,0,4,"('', 0)",[],https://twitter.com/Cowboy__Ray/status/1589051825805983746,False,,0,,,"16.16667,107.83333,500km",,,,,"[{'screen_name': 'l33tn4m3', 'name': 'L33tn4m3', 'id': '1318061782846550016'}, {'screen_name': 'BjornLomborg', 'name': 'Bjorn Lomborg', 'id': '95869752'}]",,,,,0
672,1589050165679509504,1589050165679509504,2022-11-06 08:20:57 Malay Peninsula Standard Time,2022-11-06,08:20:57,800,847846064493285376,cowboy__ray,Ray Mansfield,, climate change is the new in religion change my mind ,en,[],[],[],1,0,2,"('', 0)",[],https://twitter.com/Cowboy__Ray/status/1589050165679509504,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
673,1589037193775190017,1589037193775190017,2022-11-06 07:29:24 Malay Peninsula Standard Time,2022-11-06,07:29:24,800,1309348784330031104,cnc_tribunephl,Concept News Central,,the government must consider a holistic approach in dealing with the devastating effects of climate change in the country senator christopher lawrence bong go said saturday read more https t co l lzi pixb dailytribune,en,[],['https://tribune.net.ph/2022/11/06/holistic-approach-vs-climate-change-urged/'],[],0,0,0,"('', 0)",[],https://twitter.com/cnc_tribunephl/status/1589037193775190017,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
674,1589037169670488064,1589037169670488064,2022-11-06 07:29:18 Malay Peninsula Standard Time,2022-11-06,07:29:18,800,1005738156665106433,tribunephl,Daily Tribune,,the government must consider a holistic approach in dealing with the devastating effects of climate change in the country senator christopher lawrence bong go said saturday read more https t co ki klivlzs dailytribune,en,[],['https://tribune.net.ph/2022/11/06/holistic-approach-vs-climate-change-urged/'],[],1,1,1,"('', 0)",[],https://twitter.com/tribunephl/status/1589037169670488064,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
675,1589021854362210307,1589021854362210307,2022-11-06 06:28:27 Malay Peninsula Standard Time,2022-11-06,06:28:27,800,60817334,lhyziebongon,Lhyzie Bongon 🦋,, lifewithlhyzie sm prime and wwf philippines announce partnership towards responsible reporting on climate change https t co qjklv zhwq,en,[],['https://is.gd/v26gJG'],[],0,0,0,"('', 0)",[],https://twitter.com/LhyzieBongon/status/1589021854362210307,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
676,1588980473338171392,1588980473338171392,2022-11-06 03:44:01 Malay Peninsula Standard Time,2022-11-06,03:44:01,800,1058765037479833600,lantii_,Atlantis🤍,,if this weather dont make you believe in global warming and climate change idk what will,en,[],[],[],0,1,0,"('', 0)",[],https://twitter.com/Lantii_/status/1588980473338171392,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
677,1588969051799556096,1588969051799556096,2022-11-06 02:58:38 Malay Peninsula Standard Time,2022-11-06,02:58:38,800,379828453,renzoguinto,Renzo Guinto,,belated congratulations looking forward to collaborating more with you and the in advancing the agenda around healthsystems climatechange healthysocieties and planetaryhealth count me in s global alliance,en,"['rasanathan', 'alliancehpsr', 'h', 'ev4gh', 'ph']",[],[],0,0,4,"('', 0)",[],https://twitter.com/RenzoGuinto/status/1588969051799556096,False,https://twitter.com/AllianceHPSR/status/1586859221764771842,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
678,1588932646632968192,1588932290574716928,2022-11-06 00:33:58 Malay Peninsula Standard Time,2022-11-06,00:33:58,800,877525149653897216,justinpoir,Justin Poirier,, mastodons disappeared from north america as part of a mass extinction widely believed to have been caused by a combination of climate changes at the end of the pleistocene and overexploitation by paleo indians ,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/justinpoir/status/1588932646632968192,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
679,1588931647176581128,1588931647176581128,2022-11-06 00:30:00 Malay Peninsula Standard Time,2022-11-06,00:30:00,800,15375209,manilabulletin,Manila Bulletin News,,the philippines has warned against a critical juncture that the world currently stands on as it keeps on failing to address the threats of climate change https t co h tllmbl f,en,[],['https://mb.com.ph/2022/11/05/ph-says-world-at-critical-juncture-in-fight-vs-climate-change/'],[],0,2,2,"('', 0)",[],https://twitter.com/manilabulletin/status/1588931647176581128,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
680,1588928909521080320,1588649236555522049,2022-11-06 00:19:07 Malay Peninsula Standard Time,2022-11-06,00:19:07,800,49462755,justinianuscode,Justice 🌊⚖️🌊,, energy security and climate change investments the bill includes numerous investments in climate protection including tax credits for households to offset energy costs investments in clean energy production and tax credits aimed at reducing carbon emissions ,en,"['danknutz420', 'politicgonewrng', 'rncresearch']",[],[],0,0,0,"('', 0)",[],https://twitter.com/Justinianuscode/status/1588928909521080320,False,,0,,,"16.16667,107.83333,500km",,,,,"[{'screen_name': 'danknutz420', 'name': 'dankdaddynuts', 'id': '1571130554464243715'}, {'screen_name': 'politicgonewrng', 'name': 'Politics2022', 'id': '401458681'}, {'screen_name': 'RNCResearch', 'name': 'RNC Research', 'id': '55329156'}]",,,,,0
681,1588920957372334080,1588920957372334080,2022-11-05 23:47:31 Malay Peninsula Standard Time,2022-11-05,23:47:31,800,1431939866321821701,hinduaidf,HINDUAID FOUNDATION,,management of water resource is relevant in geo politics of climate change from nepal to bangladesh upstream and downstream foreign policy mandarin should have its plan to manage the resource i e water,en,[],[],[],0,0,1,"('', 0)",[],https://twitter.com/HinduaidF/status/1588920957372334080,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
682,1588906075151298560,1588906075151298560,2022-11-05 22:48:23 Malay Peninsula Standard Time,2022-11-05,22:48:23,800,33798522,tonylavs,Tony La Viña,,fr jett and i in sharm friends for years comrades in the fight against climate change https t co hvlwqklogv,en,[],[],"['https://pbs.twimg.com/media/FgztoUpVQAEuz7H.jpg', 'https://pbs.twimg.com/media/FgztoUpUYAAKMvf.jpg', 'https://pbs.twimg.com/media/FgztoUoUoAA7Z6k.jpg']",1,0,6,"('', 0)",[],https://twitter.com/tonylavs/status/1588906075151298560,False,,1,https://pbs.twimg.com/media/FgztoUpVQAEuz7H.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
683,1588904172505960448,1588904172505960448,2022-11-05 22:40:49 Malay Peninsula Standard Time,2022-11-05,22:40:49,800,1564177343416897536,blairspxn,Bl AirSxn,,why does climate change matter we asked a nasa scientist https t co csadykkavl odysee via ,en,['odyseeteam'],['https://odysee.com/@NASA:88/why-does-climate-change-matter-we-asked:2?r=6arvEJd7jm88YQy3F5PD6FCGGsacnMRK'],[],0,0,0,"('', 0)",[],https://twitter.com/BlairSPxn/status/1588904172505960448,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
684,1588896165957103618,1588896165957103618,2022-11-05 22:09:00 Malay Peninsula Standard Time,2022-11-05,22:09:00,800,1005738156665106433,tribunephl,Daily Tribune,,scientific forecasts show that because of climate change and global warming our country will be burdened yearly with much stronger storms and typhoons full story https t co pdez xwlwh dailytribune,en,[],['https://tribune.net.ph/2022/11/05/paeng-floods-development-of-laguna-lake-shoreline/'],[],0,0,0,"('', 0)",[],https://twitter.com/tribunephl/status/1588896165957103618,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
685,1588896130418741248,1588896130418741248,2022-11-05 22:08:52 Malay Peninsula Standard Time,2022-11-05,22:08:52,800,1309348784330031104,cnc_tribunephl,Concept News Central,,scientific forecasts show that because of climate change and global warming our country will be burdened yearly with much stronger storms and typhoons full story https t co uzhmliojf dailytribune,en,[],['https://tribune.net.ph/2022/11/05/paeng-floods-development-of-laguna-lake-shoreline/'],[],0,0,0,"('', 0)",[],https://twitter.com/cnc_tribunephl/status/1588896130418741248,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
686,1588888298734645249,1588888298734645249,2022-11-05 21:37:45 Malay Peninsula Standard Time,2022-11-05,21:37:45,800,179915409,ogjp1975,College and Cat Mum,,do you think magas heads are exploding as they glorify musk but are conflicted about buying teslas because they believe climate change is not real and spent all summer slamming ecvs ,en,[],[],[],2,0,4,"('', 0)",[],https://twitter.com/ogjp1975/status/1588888298734645249,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
687,1588876928509181953,1588876928509181953,2022-11-05 20:52:34 Malay Peninsula Standard Time,2022-11-05,20:52:34,800,1449471077214605313,unpkfc,Aphinita Chaichana,,take urgent action to combat climate change and its impacts unpkfc sdg plant milliontrees climateaction theglobalgoals greencountryfoundation togetherforbetterworld unitedpeacekeepersfederalcouncil https t co wdk me tkm,en,[],[],[],0,0,1,"('', 0)",[],https://twitter.com/UNPKFC/status/1588876928509181953,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1588876883726213120/pu/img/rY2wBpCrQ1imYMSQ.jpg,,"16.16667,107.83333,500km",,,,,[],,,,,0
688,1588864214399332352,1588864214399332352,2022-11-05 20:02:03 Malay Peninsula Standard Time,2022-11-05,20:02:03,800,1039775747164889088,duhocdongthinh,DU HỌC ĐỒNG THỊNH - Studying Abroad,,new jersey teaches climate change in every class even p e the washington post https t co n edlkgwhy,en,[],['http://dlvr.it/ScGqyX'],[],0,0,2,"('', 0)",[],https://twitter.com/DuHocDongThinh/status/1588864214399332352,False,,0,,,"16.16667,107.83333,500km",,,,,[],,,,,0
